author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Инград,developer,https://www.cian.ru/sale/flat/300383545/,Москва,sale,flat,17,22,2,72.7,-1,0,15955600.0,,,к6,Саларьево,Филатов Луг ЖК
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301596422/,Москва,sale,flat,5,28,2,68.5,-1,0,31500000.0,Филевский парк,Береговой проезд,1Б,Фили,мой адрес На Береговом
Sezar Group,developer,https://www.cian.ru/sale/flat/293242813/,Москва,sale,flat,11,22,2,56.0,-1,0,14504000.0,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
ID 21997999,realtor,https://www.cian.ru/sale/flat/300779197/,Москва,sale,flat,11,12,2,38.4,-1,0,13700000.0,Кузьминки,Окская ,18К1,Кузьминки,
Инград,developer,https://www.cian.ru/sale/flat/292173377/,Москва,sale,flat,15,16,2,65.95,-1,0,36638405.0,Даниловский,Г мкр,,,Форивер ЖК
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/300471635/,Москва,sale,flat,3,16,2,56.0,-1,0,15000000.0,Северное Бутово,бульвар Дмитрия Донского,18/4,Бульвар Дмитрия Донского,
А101,developer,https://www.cian.ru/sale/flat/296397500/,Москва,sale,flat,3,10,2,49.5,-1,0,10587357.0,,,1.1,Толстопальцево,Родные кварталы ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301799229/,Москва,sale,flat,5,23,2,63.0,-1,0,33225000.0,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
Инград,developer,https://www.cian.ru/sale/flat/300383509/,Москва,sale,flat,8,22,2,48.6,-1,0,11255200.0,,,к6,Саларьево,Филатов Луг ЖК
САМОЛЕТ ПЛЮС,real_estate_agent,https://www.cian.ru/sale/flat/300381781/,Москва,sale,flat,8,9,2,55.0,-1,0,10490000.0,, Золотошвейная,2,Филатов Луг,Цветочные Поляны
А101,developer,https://www.cian.ru/sale/flat/296397887/,Москва,sale,flat,2,9,2,56.5,-1,0,10897673.0,,,1.2,Толстопальцево,Родные кварталы ЖК
САМОЛЕТ ПЛЮС,real_estate_agent,https://www.cian.ru/sale/flat/297450466/,Москва,sale,flat,4,17,2,58.4,-1,0,12800000.0,Некрасовка,2-я Вольская ,6,Люберцы,
Инград,developer,https://www.cian.ru/sale/flat/292304213/,Москва,sale,flat,10,19,2,77.11,-1,0,38911557.0,Даниловский,Г мкр,,,Форивер ЖК
ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/301299409/,Москва,sale,flat,5,9,2,37.1,-1,0,17750000.0,Ломоносовский,Ленинский проспект,95К3,Новаторская,
Донстрой,developer,https://www.cian.ru/sale/flat/300357365/,Москва,sale,flat,11,22,2,70.6,-1,0,39197120.0,Хорошево-Мневники,Жилой комплекс остров,2-й кв-л,Мнёвники,Остров
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/301158460/,Москва,sale,flat,8,16,2,53.1,-1,0,29700000.0,Таганский,переулок Большой Симоновский,2,Пролетарская,На Симоновском
Sezar Group,developer,https://www.cian.ru/sale/flat/300780277/,Москва,sale,flat,15,22,2,59.3,-1,0,15773800.0,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
Владис,real_estate_agent,https://www.cian.ru/sale/flat/297903387/,Москва,sale,flat,3,32,2,40.0,-1,0,22700000.0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литВ,Аминьевская,Вестердам
А101,developer,https://www.cian.ru/sale/flat/273232763/,Москва,sale,flat,15,16,2,38.8,-1,0,15543428.0,,,5.1.2,Прокшино,Прокшино ЖК
FriendlyHome,real_estate_agent,https://www.cian.ru/sale/flat/295834406/,Москва,sale,flat,15,22,2,62.9,-1,0,23600000.0,Покровское-Стрешнево,Летная ,,Спартак,ÁLIA
А101,developer,https://www.cian.ru/sale/flat/286729904/,Москва,sale,flat,12,17,2,36.0,-1,0,11418624.0,,,к3.4,Улица Горчакова,Бунинские Кварталы ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301655938/,Москва,sale,flat,14,43,2,61.0,-1,0,29500000.0,Хорошево-Мневники,Шелепихинская набережная,40к1,Шелепиха,Sydney City
А101,developer,https://www.cian.ru/sale/flat/295212496/,Москва,sale,flat,7,19,2,52.2,-1,0,11279637.0,,,5.1,Бунинская аллея,Бунинские Кварталы ЖК
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/299981939/,Москва,sale,flat,13,15,2,74.6,-1,0,39800000.0,Раменки,Винницкая ,8к4,Раменки,Настоящее
Инград,developer,https://www.cian.ru/sale/flat/300383886/,Москва,sale,flat,2,22,2,50.8,-1,0,13602200.0,,,к6,Саларьево,Филатов Луг ЖК
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/299137067/,Москва,sale,flat,9,18,2,49.5,-1,0,12500000.0,,,1.3,Коммунарка,Дзен-кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/292608718/,Москва,sale,flat,3,16,2,50.4,-1,0,15154237.0,,,,Прокшино,Прокшино ЖК
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/301314745/,Москва,sale,flat,12,17,2,53.2,-1,0,16000000.0,Тропарево-Никулино,Никулинская ,15К1,Озёрная,
Инград,developer,https://www.cian.ru/sale/flat/291543566/,Москва,sale,flat,9,9,2,71.14,-1,0,36073510.0,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
ID 92212531,homeowner,https://www.cian.ru/sale/flat/301023848/,Москва,sale,flat,2,17,2,58.2,-1,0,18000000.0,Раменки, Раменки,12,Раменки,
ID 112949620,homeowner,https://www.cian.ru/sale/flat/301168458/,Москва,sale,flat,17,18,2,55.6,-1,0,18700000.0,Кузьминки,Зеленодольская ,28А,Кузьминки,
Группа Аквилон,developer,https://www.cian.ru/sale/flat/294627914/,Москва,sale,flat,13,28,2,54.4,-1,0,30005076.0,Хорошевский,,,Зорге,Инди Тауэрс ЖК
Дарья Дмитриева,realtor,https://www.cian.ru/sale/flat/292303736/,Москва,sale,flat,6,12,2,53.5,-1,0,13290000.0,Выхино-Жулебино,Привольная ,9К3,Лермонтовский проспект,
А101,developer,https://www.cian.ru/sale/flat/274078701/,Москва,sale,flat,22,30,2,40.4,-1,0,11560374.0,Южное Бутово,к2.4,к2.4,Улица Горчакова,Южные Сады ЖК
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/281250233/,Москва,sale,flat,7,21,2,62.0,-1,0,29500000.0,Свиблово,Сельскохозяйственная ,38к1,Ботанический сад,LIFE-Ботанический сад
А101,developer,https://www.cian.ru/sale/flat/289992389/,Москва,sale,flat,16,16,2,51.8,-1,0,14233298.0,,,3.5,Коммунарка,Дзен-кварталы ЖК
Веста,real_estate_agent,https://www.cian.ru/sale/flat/301142627/,Москва,sale,flat,17,18,2,57.0,-1,0,21500000.0,Кунцево,Рублевское шоссе,91К2,Молодёжная,
А101,developer,https://www.cian.ru/sale/flat/280245229/,Москва,sale,flat,17,18,2,49.3,-1,0,12256995.0,,,2.3,Коммунарка,Дзен-кварталы ЖК
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/301321592/,Москва,sale,flat,6,9,2,43.3,-1,0,11000000.0,Ясенево, Паустовского,4,Ясенево,
Донстрой,developer,https://www.cian.ru/sale/flat/300208185/,Москва,sale,flat,20,22,2,66.6,-1,0,35371260.0,Хорошево-Мневники,Жилой комплекс остров,3,Мнёвники,Остров
Ольга Леонтьева,realtor,https://www.cian.ru/sale/flat/301617568/,Москва,sale,flat,14,14,2,54.0,-1,0,13880000.0,Текстильщики, 11-я Текстильщиков,11,Текстильщики,
Группа Аквилон,developer,https://www.cian.ru/sale/flat/301688407/,Москва,sale,flat,5,28,2,85.81,-1,0,29726638.0,Нижегородский,,,Нижегородская,Аквилон Бисайд 2.0 ЖК
ВСЁ ПРОСТО,real_estate_agent,https://www.cian.ru/sale/flat/300928269/,Москва,sale,flat,5,17,2,60.0,-1,0,17000000.0,Чертаново Северное,Балаклавский проспект,1,Чертановская,
А101,developer,https://www.cian.ru/sale/flat/293795249/,Москва,sale,flat,12,16,2,51.3,-1,0,15071145.0,,,5.1.3,Прокшино,Прокшино ЖК
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/301490732/,Москва,sale,flat,9,12,2,74.5,-1,0,15900000.0,, Лазурная,5,Коммунарка,Квартал А101
А101,developer,https://www.cian.ru/sale/flat/288822081/,Москва,sale,flat,11,16,2,64.4,-1,0,30759978.0,Сокол, Зорге,25С2,Зорге,Дом на Зорге
Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300774365/,Москва,sale,flat,5,17,2,60.0,-1,0,17000000.0,Чертаново Северное,Варшавское шоссе,114К3,Чертановская,
А101,developer,https://www.cian.ru/sale/flat/273874099/,Москва,sale,flat,26,30,2,38.4,-1,0,11476632.0,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные Сады ЖК
ID 114987395,realtor,https://www.cian.ru/sale/flat/301111100/,Москва,sale,flat,3,10,2,59.4,-1,0,15990000.0,,бульвар Андрея Тарковского,5,Рассказовка,Рассказово
А101,developer,https://www.cian.ru/sale/flat/289130024/,Москва,sale,flat,15,15,2,37.9,-1,0,13712399.0,,,,Прокшино,Прокшино ЖК
Karlson Realty,real_estate_agent,https://www.cian.ru/sale/flat/301251600/,Москва,sale,flat,8,16,2,55.1,-1,0,13690000.0,Ясенево, Инессы Арманд,7,Новоясеневская,
А101,developer,https://www.cian.ru/sale/flat/279839241/,Москва,sale,flat,3,16,2,38.1,-1,0,12452721.0,,,5.2.4,Саларьево,Прокшино ЖК
Анна Мезитова,realtor,https://www.cian.ru/sale/flat/298802938/,Москва,sale,flat,4,22,2,55.0,-1,0,25500000.0,Щукино, Берзарина,30А,Панфиловская,Октябрьское поле
Инград,developer,https://www.cian.ru/sale/flat/293355353/,Москва,sale,flat,15,16,2,49.11,-1,0,24916434.0,Даниловский,Г мкр,9,,Форивер ЖК
Наталья Ворожейкина,realtor,https://www.cian.ru/sale/flat/298284448/,Москва,sale,flat,12,12,2,46.0,-1,0,14990000.0,Строгино, Твардовского,19К2,Строгино,
Sezar Group,developer,https://www.cian.ru/sale/flat/300297166/,Москва,sale,flat,9,22,2,54.1,-1,0,13957800.0,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/300071306/,Москва,sale,flat,10,12,2,45.4,-1,0,12400000.0,Бибирево,Шенкурский проезд,8,Алтуфьево,
А101,developer,https://www.cian.ru/sale/flat/295899001/,Москва,sale,flat,7,17,2,36.1,-1,0,11787445.0,,,25.2,Улица Скобелевская,Скандинавия ЖК
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/297412548/,Москва,sale,flat,7,17,2,57.5,-1,0,17550000.0,Люблино,Краснодонская ,48,Братиславская,
А101,developer,https://www.cian.ru/sale/flat/295067030/,Москва,sale,flat,4,9,2,40.6,-1,0,8622466.0,,,2,Толстопальцево,Родные кварталы ЖК
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/299141032/,Москва,sale,flat,10,18,2,54.0,-1,0,22700000.0,Раменки, Столетова,8,Ломоносовский проспект,
Донстрой,developer,https://www.cian.ru/sale/flat/300357914/,Москва,sale,flat,5,21,2,83.5,-1,0,41006850.0,Хорошево-Мневники,Жилой комплекс остров,4-й кв-л,Терехово ,Остров
Karlson Realty,real_estate_agent,https://www.cian.ru/sale/flat/299325584/,Москва,sale,flat,13,16,2,50.8,-1,0,15500000.0,Строгино, Твардовского,17к1,Строгино,
А101,developer,https://www.cian.ru/sale/flat/274078633/,Москва,sale,flat,13,30,2,51.6,-1,0,13551489.0,Южное Бутово,к2.4,к2.4,Улица Горчакова,Южные Сады ЖК
Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299183582/,Москва,sale,flat,14,16,2,52.0,-1,0,13400000.0,Чертаново Южное,Варшавское шоссе,154К4,Аннино,
А101,developer,https://www.cian.ru/sale/flat/300386253/,Москва,sale,flat,5,16,2,37.5,-1,0,12391223.0,,,36.3.2,Улица Скобелевская,Скандинавия ЖК
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301279204/,Москва,sale,flat,5,12,2,47.8,-1,0,12900000.0,Рязанский,Яснополянская ,7К2,Вешняки,
Инград,developer,https://www.cian.ru/sale/flat/300383732/,Москва,sale,flat,2,22,2,65.0,-1,0,14590153.0,,,к5,Саларьево,Филатов Луг ЖК
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/300590996/,Москва,sale,flat,11,14,2,52.1,-1,0,20980000.0,Ломоносовский, Вавилова,77,Профсоюзная,
Инград,developer,https://www.cian.ru/sale/flat/290542282/,Москва,sale,flat,15,16,2,82.27,-1,0,50784952.0,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
ИНФИНИТИ,real_estate_agent,https://www.cian.ru/sale/flat/300940568/,Москва,sale,flat,1,12,2,47.7,-1,0,13700000.0,Бутырский, Милашенкова,12,Фонвизинская,
